object name,mpageid,has on the left,has on the right,has on the top,has on the bottom,has in the center
train,http://commons.wikimedia.org/wiki/Special:EntityData/M13697286,,,,,http://www.wikidata.org/entity/Q870
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13698632,,,,,http://www.wikidata.org/entity/Q5113
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13699911,http://www.wikidata.org/entity/Q830,,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13699911,,http://www.wikidata.org/entity/Q726,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13702602,,,,,http://www.wikidata.org/entity/Q5113
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13704883,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13704883,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13704883,http://www.wikidata.org/entity/Q830,,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13704883,,,,,http://www.wikidata.org/entity/Q830
clock,http://commons.wikimedia.org/wiki/Special:EntityData/M13707141,,,,http://www.wikidata.org/entity/Q376,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13709760,,,,,http://www.wikidata.org/entity/Q5113
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13710678,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13710818,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13710818,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13711367,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13711367,,,http://www.wikidata.org/entity/Q830,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13711367,,,http://www.wikidata.org/entity/Q726,,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M13713482,,http://www.wikidata.org/entity/Q144,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13714109,,,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M13714173,,,,,http://www.wikidata.org/entity/Q870
traffic,http://commons.wikimedia.org/wiki/Special:EntityData/M13714173,http://www.wikidata.org/entity/Q8004,,http://www.wikidata.org/entity/Q8004,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M13718876,,,,,http://www.wikidata.org/entity/Q870
bed,http://commons.wikimedia.org/wiki/Special:EntityData/M13720121,,,,,http://www.wikidata.org/entity/Q42177
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13720121,,,,,http://www.wikidata.org/entity/Q5
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13725220,,,,http://www.wikidata.org/entity/Q5113,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,,http://www.wikidata.org/entity/Q5113,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,,http://www.wikidata.org/entity/Q5113,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,,,http://www.wikidata.org/entity/Q5113,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,,http://www.wikidata.org/entity/Q5113,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,,http://www.wikidata.org/entity/Q5113,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,http://www.wikidata.org/entity/Q5113,http://www.wikidata.org/entity/Q5113,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13728847,,,,http://www.wikidata.org/entity/Q5113,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M13731556,,,,,http://www.wikidata.org/entity/Q7368
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13732364,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13732364,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13732692,,,,,http://www.wikidata.org/entity/Q5113
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13732703,,,,,http://www.wikidata.org/entity/Q35872
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13732718,,http://www.wikidata.org/entity/Q35872,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13732718,http://www.wikidata.org/entity/Q35872,,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13732718,http://www.wikidata.org/entity/Q35872,,,http://www.wikidata.org/entity/Q35872,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13732718,,,,http://www.wikidata.org/entity/Q35872,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13733934,,,,http://www.wikidata.org/entity/Q5113,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13733934,http://www.wikidata.org/entity/Q5113,,,http://www.wikidata.org/entity/Q5113,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13735639,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13736684,,,,,http://www.wikidata.org/entity/Q5113
train,http://commons.wikimedia.org/wiki/Special:EntityData/M13738902,,,,,http://www.wikidata.org/entity/Q870
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13740143,http://www.wikidata.org/entity/Q35872,,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13740909,http://www.wikidata.org/entity/Q35872,,,http://www.wikidata.org/entity/Q35872,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13744639,,http://www.wikidata.org/entity/Q35872,,http://www.wikidata.org/entity/Q35872,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13747017,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13747019,,http://www.wikidata.org/entity/Q5113,,http://www.wikidata.org/entity/Q5113,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13747019,,http://www.wikidata.org/entity/Q5113,,http://www.wikidata.org/entity/Q5113,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13756018,http://www.wikidata.org/entity/Q726,,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13756018,,http://www.wikidata.org/entity/Q830,,,
bowl,http://commons.wikimedia.org/wiki/Special:EntityData/M13760518,,,,,http://www.wikidata.org/entity/Q153988
chair,http://commons.wikimedia.org/wiki/Special:EntityData/M13763437,,,,http://www.wikidata.org/entity/Q15026,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13766503,http://www.wikidata.org/entity/Q726,,,,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M13766503,,,,,http://www.wikidata.org/entity/Q7368
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13766503,http://www.wikidata.org/entity/Q830,,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13766503,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13766504,,,,,http://www.wikidata.org/entity/Q830
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13766504,,http://www.wikidata.org/entity/Q830,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13766504,http://www.wikidata.org/entity/Q726,,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13766504,http://www.wikidata.org/entity/Q830,,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13766504,http://www.wikidata.org/entity/Q726,,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13771737,http://www.wikidata.org/entity/Q830,,,,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M13771737,,http://www.wikidata.org/entity/Q144,,,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M13771737,http://www.wikidata.org/entity/Q7368,,,,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M13771737,,,,,http://www.wikidata.org/entity/Q7368
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13774811,,http://www.wikidata.org/entity/Q5,,,
snowboard,http://commons.wikimedia.org/wiki/Special:EntityData/M13777596,,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13777596,,,,,http://www.wikidata.org/entity/Q5
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,http://www.wikidata.org/entity/Q5113,,,http://www.wikidata.org/entity/Q5113,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,,,,http://www.wikidata.org/entity/Q5113,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,http://www.wikidata.org/entity/Q5113,,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13778711,,,,,http://www.wikidata.org/entity/Q5113
bus,http://commons.wikimedia.org/wiki/Special:EntityData/M13778740,,,,,http://www.wikidata.org/entity/Q5638
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13783143,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13783143,,,,http://www.wikidata.org/entity/Q5,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13786719,,http://www.wikidata.org/entity/Q5113,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13786719,http://www.wikidata.org/entity/Q5113,,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13786792,,,,,http://www.wikidata.org/entity/Q35872
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13786792,http://www.wikidata.org/entity/Q35872,,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13786792,http://www.wikidata.org/entity/Q35872,,,,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M1378795,,,,,http://www.wikidata.org/entity/Q7368
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M1378795,,http://www.wikidata.org/entity/Q7368,,,
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M1378795,,,,,http://www.wikidata.org/entity/Q7368
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M1378795,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M1378795,,http://www.wikidata.org/entity/Q5113,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13790076,,,,,http://www.wikidata.org/entity/Q726
sheep,http://commons.wikimedia.org/wiki/Special:EntityData/M13790077,,,,,http://www.wikidata.org/entity/Q7368
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13790077,,,,,http://www.wikidata.org/entity/Q830
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13798639,,,,,http://www.wikidata.org/entity/Q35872
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13798930,,,,,http://www.wikidata.org/entity/Q35872
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13803493,http://www.wikidata.org/entity/Q5,,,,
surfboard,http://commons.wikimedia.org/wiki/Special:EntityData/M13803493,,,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13804194,,http://www.wikidata.org/entity/Q830,,,
cow,http://commons.wikimedia.org/wiki/Special:EntityData/M13804194,http://www.wikidata.org/entity/Q830,,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13820843,,,,http://www.wikidata.org/entity/Q5113,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13822574,,,,,http://www.wikidata.org/entity/Q5
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13822574,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13822574,,,,http://www.wikidata.org/entity/Q5,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M13822841,,http://www.wikidata.org/entity/Q870,,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M13823686,,,,,http://www.wikidata.org/entity/Q870
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13824098,http://www.wikidata.org/entity/Q726,,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13824098,,http://www.wikidata.org/entity/Q726,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13824377,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13824377,,,http://www.wikidata.org/entity/Q35872,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13824377,,,http://www.wikidata.org/entity/Q5,,
train,http://commons.wikimedia.org/wiki/Special:EntityData/M13828996,,,,,http://www.wikidata.org/entity/Q870
train,http://commons.wikimedia.org/wiki/Special:EntityData/M13829616,,,,,http://www.wikidata.org/entity/Q870
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13829979,,,,,http://www.wikidata.org/entity/Q35872
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13829979,,http://www.wikidata.org/entity/Q35872,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13832778,,,,,http://www.wikidata.org/entity/Q726
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13833171,,http://www.wikidata.org/entity/Q35872,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,,,http://www.wikidata.org/entity/Q5,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,,,,http://www.wikidata.org/entity/Q5
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,http://www.wikidata.org/entity/Q726,,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,http://www.wikidata.org/entity/Q726,,http://www.wikidata.org/entity/Q726,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,,,http://www.wikidata.org/entity/Q5,
dog,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,http://www.wikidata.org/entity/Q144,,,http://www.wikidata.org/entity/Q144,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13840466,,http://www.wikidata.org/entity/Q726,,http://www.wikidata.org/entity/Q726,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,http://www.wikidata.org/entity/Q5,,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,,http://www.wikidata.org/entity/Q5,,http://www.wikidata.org/entity/Q5,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,,,,http://www.wikidata.org/entity/Q726,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,,http://www.wikidata.org/entity/Q726,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,,,,,http://www.wikidata.org/entity/Q5
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,,,,,http://www.wikidata.org/entity/Q726
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13840477,,,,,http://www.wikidata.org/entity/Q5
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13841853,http://www.wikidata.org/entity/Q726,,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13841853,,http://www.wikidata.org/entity/Q726,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13842645,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13851640,,,,,http://www.wikidata.org/entity/Q5113
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13852970,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13853050,,http://www.wikidata.org/entity/Q5,,,
boat,http://commons.wikimedia.org/wiki/Special:EntityData/M13857921,,http://www.wikidata.org/entity/Q35872,,,
bird,http://commons.wikimedia.org/wiki/Special:EntityData/M13857945,,,,,http://www.wikidata.org/entity/Q5113
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13857945,,http://www.wikidata.org/entity/Q5,,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13857945,,http://www.wikidata.org/entity/Q5,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13857945,,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13857945,,,http://www.wikidata.org/entity/Q5,,
person,http://commons.wikimedia.org/wiki/Special:EntityData/M13858667,,http://www.wikidata.org/entity/Q5,,,
horse,http://commons.wikimedia.org/wiki/Special:EntityData/M13858667,,http://www.wikidata.org/entity/Q726,,http://www.wikidata.org/entity/Q726,
